user_id,orders_30d,avg_order_value,last_order_date,segment,segment_month
U005082,1,1110.75,2024-05-31,casual,2024-05-01
U005084,2,610.52,2024-06-18,casual,2024-05-01
U005088,7,744.0357142857143,2024-06-27,regular,2024-05-01
U005091,1,643.78,2024-06-25,casual,2024-05-01
U005092,8,774.5337499999999,2024-06-28,power,2024-05-01
U005094,3,556.0133333333333,2024-06-23,casual,2024-05-01
U005095,7,595.8142857142857,2024-06-27,regular,2024-05-01
U005098,2,892.385,2024-06-19,casual,2024-05-01
U005100,8,749.805,2024-06-28,power,2024-05-01
U005106,3,688.9866666666667,2024-06-27,casual,2024-05-01
U005108,11,621.0509090909092,2024-06-24,power,2024-05-01
U005113,1,339.37,2024-06-07,casual,2024-05-01
U005114,1,939.02,2024-06-26,casual,2024-05-01
U005117,1,173.6,2024-06-22,casual,2024-05-01
U005120,3,468.0366666666667,2024-06-24,casual,2024-05-01
U005123,5,377.09000000000003,2024-06-28,regular,2024-05-01
U005128,2,420.76,2024-06-28,casual,2024-05-01
U005129,2,487.34999999999997,2024-06-26,casual,2024-05-01
U005133,3,679.34,2024-06-25,casual,2024-05-01
U005134,6,693.9516666666667,2024-06-23,regular,2024-05-01
U005138,11,594.6318181818182,2024-06-28,power,2024-05-01
U005152,2,484.14,2024-06-04,casual,2024-05-01
U005155,1,428.06,2024-06-24,casual,2024-05-01
U005156,3,684.2466666666666,2024-06-24,casual,2024-05-01
U005157,2,398.005,2024-06-25,casual,2024-05-01
U005162,1,567.97,2024-06-25,casual,2024-05-01
U005163,1,387.66,2024-06-01,casual,2024-05-01
U005165,2,353.91,2024-06-23,casual,2024-05-01
U005168,1,282.81,2024-06-20,casual,2024-05-01
U005169,1,398.82,2024-06-21,casual,2024-05-01
U005173,1,115.9,2024-06-21,casual,2024-05-01
U005174,7,833.24,2024-06-24,regular,2024-05-01
U005178,7,708.0542857142857,2024-06-28,regular,2024-05-01
U005183,2,909.415,2024-06-17,casual,2024-05-01
U005190,2,338.115,2024-06-28,casual,2024-05-01
U005191,3,780.6,2024-06-12,casual,2024-05-01
U005195,1,564.1,2024-05-31,casual,2024-05-01
U005198,7,750.6114285714285,2024-06-28,regular,2024-05-01
U005200,2,815.6650000000001,2024-06-28,casual,2024-05-01
U005201,2,644.035,2024-06-28,casual,2024-05-01
U005210,1,244.94,2024-06-14,casual,2024-05-01
U005213,3,521.1433333333333,2024-06-25,casual,2024-05-01
U005216,1,196.55,2024-06-18,casual,2024-05-01
U005220,4,671.94,2024-06-26,regular,2024-05-01
U005221,3,403.24333333333334,2024-06-26,casual,2024-05-01
U005223,1,1086.79,2024-06-03,casual,2024-05-01
U005226,2,806.505,2024-06-20,casual,2024-05-01
U005229,1,531.93,2024-06-27,casual,2024-05-01
U005236,1,432.01,2024-06-04,casual,2024-05-01
U005237,1,1142.74,2024-06-25,casual,2024-05-01
U005238,1,658.13,2024-06-21,casual,2024-05-01
U005239,11,658.2645454545454,2024-06-27,power,2024-05-01
U005253,1,557.63,2024-06-24,casual,2024-05-01
U005254,3,260.99666666666667,2024-06-21,casual,2024-05-01
U005256,2,357.31,2024-06-18,casual,2024-05-01
U005257,11,489.64818181818185,2024-06-28,power,2024-05-01
U005261,8,557.77125,2024-06-21,power,2024-05-01
U005271,2,747.495,2024-06-27,casual,2024-05-01
U005280,1,577.44,2024-06-15,casual,2024-05-01
U005286,1,78.37,2024-06-16,casual,2024-05-01
U005287,1,540.85,2024-06-20,casual,2024-05-01
U005288,7,842.1357142857142,2024-06-16,regular,2024-05-01
U005289,6,705.2883333333333,2024-06-25,regular,2024-05-01
U005291,4,538.395,2024-06-28,regular,2024-05-01
U005292,1,812.2,2024-06-10,casual,2024-05-01
U005293,1,578.74,2024-06-17,casual,2024-05-01
U005294,10,495.46899999999994,2024-06-28,power,2024-05-01
U005300,7,645.2042857142858,2024-06-28,regular,2024-05-01
U005302,1,948.42,2024-06-17,casual,2024-05-01
U005317,2,1045.27,2024-06-12,casual,2024-05-01
U005321,1,442.63,2024-06-09,casual,2024-05-01
U005322,1,313.16,2024-06-20,casual,2024-05-01
U005325,1,725.93,2024-06-03,casual,2024-05-01
U005327,9,559.6777777777778,2024-06-27,power,2024-05-01
U005328,3,499.76666666666665,2024-06-24,casual,2024-05-01
U005329,1,501.19,2024-06-14,casual,2024-05-01
U005331,1,201.23,2024-05-31,casual,2024-05-01
U005333,11,675.1845454545454,2024-06-28,power,2024-05-01
U005334,3,563.13,2024-06-27,casual,2024-05-01
U005337,1,653.33,2024-06-20,casual,2024-05-01
U005340,15,636.7180000000001,2024-06-28,power,2024-05-01
U005343,15,640.2893333333334,2024-06-25,power,2024-05-01
U005348,1,859.32,2024-06-13,casual,2024-05-01
U005353,1,920.12,2024-06-13,casual,2024-05-01
U005361,1,456.72,2024-06-05,casual,2024-05-01
U005364,1,927.96,2024-06-20,casual,2024-05-01
U005370,2,526.5899999999999,2024-06-26,casual,2024-05-01
U005372,1,710.18,2024-06-20,casual,2024-05-01
U005377,1,908.75,2024-06-15,casual,2024-05-01
U005380,2,840.615,2024-06-19,casual,2024-05-01
U005381,1,1048.15,2024-06-08,casual,2024-05-01
U005383,1,999.06,2024-06-28,casual,2024-05-01
U005384,2,965.5600000000001,2024-06-18,casual,2024-05-01
U005385,1,294.24,2024-06-25,casual,2024-05-01
U005391,1,1054.41,2024-05-31,casual,2024-05-01
U005397,9,754.3333333333334,2024-06-28,power,2024-05-01
U005401,1,187.88,2024-06-07,casual,2024-05-01
U005404,1,349.21,2024-06-15,casual,2024-05-01
U005405,2,147.88,2024-06-22,casual,2024-05-01
U005412,2,988.38,2024-06-28,casual,2024-05-01
U005414,3,606.2233333333334,2024-06-24,casual,2024-05-01
U005415,3,514.8966666666666,2024-06-27,casual,2024-05-01
U005417,1,755.05,2024-06-13,casual,2024-05-01
U005418,2,692.725,2024-06-26,casual,2024-05-01
U005420,2,634.425,2024-06-07,casual,2024-05-01
U005421,1,903.49,2024-06-13,casual,2024-05-01
U005422,5,723.508,2024-06-23,regular,2024-05-01
U005429,1,757.6,2024-05-31,casual,2024-05-01
U005432,4,484.7525,2024-06-28,regular,2024-05-01
U005434,4,603.61,2024-06-28,regular,2024-05-01
U005437,1,291.27,2024-06-22,casual,2024-05-01
U005439,14,756.67,2024-06-28,power,2024-05-01
U005442,1,964.46,2024-06-13,casual,2024-05-01
U005443,4,409.59250000000003,2024-06-18,regular,2024-05-01
U005445,6,592.3733333333333,2024-06-28,regular,2024-05-01
U005447,3,524.3866666666667,2024-06-27,casual,2024-05-01
U005451,1,649.79,2024-06-18,casual,2024-05-01
U005452,3,766.0433333333334,2024-06-23,casual,2024-05-01
U005462,2,547.1600000000001,2024-06-25,casual,2024-05-01
U005470,1,550.83,2024-06-21,casual,2024-05-01
U005472,2,378.65999999999997,2024-06-27,casual,2024-05-01
U005473,13,596.5669230769231,2024-06-25,power,2024-05-01
U005475,11,606.3490909090909,2024-06-28,power,2024-05-01
U005476,1,896.15,2024-06-27,casual,2024-05-01
U005477,1,1062.96,2024-06-26,casual,2024-05-01
U005482,1,1194.34,2024-06-25,casual,2024-05-01
U005483,1,308.82,2024-05-31,casual,2024-05-01
U005489,1,1126.89,2024-06-01,casual,2024-05-01
U005494,2,935.905,2024-06-25,casual,2024-05-01
U005496,3,704.75,2024-06-28,casual,2024-05-01
U005502,9,755.81,2024-06-24,power,2024-05-01
U005506,1,960.86,2024-06-28,casual,2024-05-01
U005508,1,441.52,2024-06-27,casual,2024-05-01
U005509,1,522.67,2024-06-14,casual,2024-05-01
U005515,1,1092.16,2024-06-07,casual,2024-05-01
U005519,2,1149.74,2024-06-25,casual,2024-05-01
U005526,8,624.905,2024-06-26,power,2024-05-01
U005527,1,1086.18,2024-06-20,casual,2024-05-01
U005528,3,863.1333333333333,2024-06-22,casual,2024-05-01
U005532,1,598.5,2024-06-17,casual,2024-05-01
U005535,2,974.0699999999999,2024-06-20,casual,2024-05-01
U005536,3,392.8433333333333,2024-06-06,casual,2024-05-01
U005537,2,472.24,2024-06-22,casual,2024-05-01
U005541,2,347.70000000000005,2024-06-19,casual,2024-05-01
U005546,11,763.7872727272727,2024-06-28,power,2024-05-01
U005547,1,464.42,2024-06-25,casual,2024-05-01
U005548,16,732.129375,2024-06-28,power,2024-05-01
U005550,3,692.6866666666666,2024-06-21,casual,2024-05-01
U005557,1,424.42,2024-06-08,casual,2024-05-01
U005559,1,218.07,2024-06-15,casual,2024-05-01
U005561,2,719.925,2024-06-20,casual,2024-05-01
U005563,1,596.96,2024-06-09,casual,2024-05-01
U005564,1,712.1,2024-06-20,casual,2024-05-01
U005566,2,1028.985,2024-06-09,casual,2024-05-01
U005568,1,837.63,2024-06-28,casual,2024-05-01
U005572,2,836.45,2024-06-16,casual,2024-05-01
U005576,1,992.31,2024-06-28,casual,2024-05-01
U005581,11,797.8627272727273,2024-06-24,power,2024-05-01
U005582,2,1131.365,2024-06-16,casual,2024-05-01
U005585,1,933.11,2024-06-28,casual,2024-05-01
U005586,14,656.3692857142858,2024-06-27,power,2024-05-01
U005591,1,951.28,2024-05-31,casual,2024-05-01
U005593,8,682.28,2024-06-28,power,2024-05-01
U005601,2,515.58,2024-06-06,casual,2024-05-01
U005602,2,510.31,2024-06-15,casual,2024-05-01
U005605,5,539.0260000000001,2024-06-23,regular,2024-05-01
U005606,1,341.73,2024-06-14,casual,2024-05-01
U005611,3,533.4200000000001,2024-06-26,casual,2024-05-01
U005614,4,629.94,2024-06-26,regular,2024-05-01
U005621,2,384.16499999999996,2024-06-10,casual,2024-05-01
U005625,1,896.09,2024-06-10,casual,2024-05-01
U005630,11,682.9518181818182,2024-06-28,power,2024-05-01
U005636,11,782.1818181818181,2024-06-27,power,2024-05-01
U005639,6,610.0883333333333,2024-06-28,regular,2024-05-01
U005640,2,147.525,2024-06-19,casual,2024-05-01
U005643,3,655.3733333333333,2024-06-26,casual,2024-05-01
U005646,3,686.4,2024-06-25,casual,2024-05-01
U005647,8,758.81125,2024-06-27,power,2024-05-01
U005655,2,482.5,2024-06-19,casual,2024-05-01
U005661,3,858.71,2024-06-21,casual,2024-05-01
U005669,2,661.015,2024-06-23,casual,2024-05-01
U005672,4,426.2175,2024-06-22,regular,2024-05-01
U005674,4,537.75,2024-06-24,regular,2024-05-01
U005676,12,651.92,2024-06-28,power,2024-05-01
U005678,4,586.3375000000001,2024-06-21,regular,2024-05-01
U005679,1,517.0,2024-05-30,casual,2024-05-01
U005680,1,841.61,2024-06-03,casual,2024-05-01
U005681,2,832.165,2024-06-27,casual,2024-05-01
U005684,4,669.835,2024-06-13,regular,2024-05-01
U005685,5,788.2700000000001,2024-06-22,regular,2024-05-01
U005689,4,605.5625,2024-06-24,regular,2024-05-01
U005691,2,672.885,2024-06-17,casual,2024-05-01
U005692,1,553.71,2024-06-26,casual,2024-05-01
U005694,1,237.96,2024-06-15,casual,2024-05-01
U005696,4,786.3625,2024-06-28,regular,2024-05-01
U005701,2,691.54,2024-06-22,casual,2024-05-01
U005704,4,524.2075,2024-06-27,regular,2024-05-01
U005706,1,823.53,2024-06-19,casual,2024-05-01
U005708,1,90.55,2024-06-07,casual,2024-05-01
U005711,3,817.5066666666667,2024-06-26,casual,2024-05-01
U005713,1,973.89,2024-06-20,casual,2024-05-01
U005717,4,822.9625,2024-06-25,regular,2024-05-01
U005718,3,989.3933333333334,2024-06-17,casual,2024-05-01
U005719,9,579.3844444444444,2024-06-28,power,2024-05-01
U005720,2,218.06,2024-06-12,casual,2024-05-01
U005724,1,981.18,2024-06-06,casual,2024-05-01
U005727,1,833.0,2024-06-05,casual,2024-05-01
U005728,4,414.385,2024-06-26,regular,2024-05-01
U005729,3,499.0566666666667,2024-06-22,casual,2024-05-01
U005737,1,648.91,2024-06-10,casual,2024-05-01
U005739,3,714.9333333333334,2024-06-21,casual,2024-05-01
U005742,1,890.2,2024-06-22,casual,2024-05-01
U005759,1,191.13,2024-06-07,casual,2024-05-01
U005764,1,365.15,2024-06-24,casual,2024-05-01
U005768,7,759.8242857142858,2024-06-22,regular,2024-05-01
U005769,1,778.04,2024-06-02,casual,2024-05-01
U005775,5,363.1,2024-06-28,regular,2024-05-01
U005777,1,665.84,2024-06-12,casual,2024-05-01
U005778,2,688.7750000000001,2024-06-22,casual,2024-05-01
U005780,2,949.825,2024-06-15,casual,2024-05-01
U005784,2,581.625,2024-06-18,casual,2024-05-01
U005785,8,647.445,2024-06-27,power,2024-05-01
U005787,1,818.47,2024-06-03,casual,2024-05-01
U005791,1,323.93,2024-06-12,casual,2024-05-01
U005797,1,164.48,2024-06-28,casual,2024-05-01
U005801,1,574.28,2024-06-02,casual,2024-05-01
U005802,1,876.2,2024-06-16,casual,2024-05-01
U005803,3,858.7033333333334,2024-06-27,casual,2024-05-01
U005806,7,746.2342857142856,2024-06-28,regular,2024-05-01
U005807,2,401.51,2024-06-27,casual,2024-05-01
U005811,1,169.88,2024-06-14,casual,2024-05-01
U005814,2,409.78499999999997,2024-06-27,casual,2024-05-01
U005815,1,134.56,2024-06-26,casual,2024-05-01
U005816,8,597.19625,2024-06-27,power,2024-05-01
U005817,2,819.54,2024-06-24,casual,2024-05-01
U005825,2,799.06,2024-06-20,casual,2024-05-01
U005828,6,773.3516666666666,2024-06-24,regular,2024-05-01
U005829,1,163.28,2024-06-12,casual,2024-05-01
U005830,1,425.73,2024-06-16,casual,2024-05-01
U005831,1,513.56,2024-06-07,casual,2024-05-01
U005836,1,626.46,2024-06-19,casual,2024-05-01
U005841,1,905.67,2024-06-27,casual,2024-05-01
U005842,3,787.2399999999999,2024-06-17,casual,2024-05-01
U005843,5,559.826,2024-06-27,regular,2024-05-01
U005844,4,801.05,2024-06-23,regular,2024-05-01
U005846,5,550.8,2024-06-21,regular,2024-05-01
U005847,1,423.09,2024-06-12,casual,2024-05-01
U005849,1,566.89,2024-06-27,casual,2024-05-01
U005851,1,775.84,2024-06-09,casual,2024-05-01
U005857,2,685.7,2024-06-28,casual,2024-05-01
U005858,6,822.0266666666666,2024-06-23,regular,2024-05-01
U005859,2,460.755,2024-06-20,casual,2024-05-01
U005860,1,198.69,2024-06-10,casual,2024-05-01
U005863,3,518.6666666666666,2024-06-20,casual,2024-05-01
U005864,1,904.48,2024-06-27,casual,2024-05-01
U005867,1,483.57,2024-06-19,casual,2024-05-01
U005868,1,152.56,2024-06-17,casual,2024-05-01
U005872,2,646.545,2024-06-28,casual,2024-05-01
U005876,2,509.5,2024-06-25,casual,2024-05-01
U005890,1,361.58,2024-06-28,casual,2024-05-01
U005891,1,574.82,2024-06-19,casual,2024-05-01
U005896,1,1164.72,2024-06-03,casual,2024-05-01
U005901,1,942.06,2024-06-07,casual,2024-05-01
U005905,1,347.53,2024-06-02,casual,2024-05-01
U005909,1,379.75,2024-06-04,casual,2024-05-01
U005916,7,544.6128571428571,2024-06-27,regular,2024-05-01
U005918,1,487.63,2024-06-13,casual,2024-05-01
U005921,3,507.02,2024-06-18,casual,2024-05-01
U005923,2,443.97,2024-06-24,casual,2024-05-01
U005931,1,1050.4,2024-06-03,casual,2024-05-01
U005933,2,620.365,2024-06-12,casual,2024-05-01
U005938,4,636.9525,2024-06-27,regular,2024-05-01
U005942,1,193.07,2024-06-17,casual,2024-05-01
U005943,7,737.0771428571428,2024-06-27,regular,2024-05-01
U005947,2,561.585,2024-06-24,casual,2024-05-01
U005948,4,781.1025,2024-06-28,regular,2024-05-01
U005952,4,545.4875,2024-06-19,regular,2024-05-01
U005955,6,462.445,2024-06-27,regular,2024-05-01
U005957,2,1018.75,2024-06-14,casual,2024-05-01
U005968,11,808.3881818181818,2024-06-28,power,2024-05-01
U005972,5,362.23,2024-06-28,regular,2024-05-01
U005975,1,259.58,2024-06-25,casual,2024-05-01
U005976,1,475.01,2024-06-17,casual,2024-05-01
U005977,4,675.7674999999999,2024-06-27,regular,2024-05-01
U005978,2,600.035,2024-06-20,casual,2024-05-01
U005979,1,1033.9,2024-06-21,casual,2024-05-01
U005982,2,397.095,2024-06-28,casual,2024-05-01
U005984,1,349.07,2024-06-21,casual,2024-05-01
U005986,3,783.6966666666667,2024-06-26,casual,2024-05-01
U005987,2,770.9449999999999,2024-06-08,casual,2024-05-01
U005991,8,638.99375,2024-06-21,power,2024-05-01
U005993,1,771.68,2024-06-06,casual,2024-05-01
U005995,10,688.912,2024-06-27,power,2024-05-01
U006000,3,685.8466666666667,2024-06-25,casual,2024-05-01
U006002,1,727.09,2024-06-28,casual,2024-05-01
U006008,5,506.85,2024-06-24,regular,2024-05-01
U006010,1,381.08,2024-06-17,casual,2024-05-01
U006011,1,696.43,2024-06-05,casual,2024-05-01
U006014,1,611.49,2024-06-06,casual,2024-05-01
U006017,1,391.12,2024-06-13,casual,2024-05-01
U006020,7,555.4085714285715,2024-06-28,regular,2024-05-01
U006024,12,574.1958333333333,2024-06-24,power,2024-05-01
U006025,6,822.5733333333334,2024-06-26,regular,2024-05-01
U006030,1,708.65,2024-06-25,casual,2024-05-01
U006039,2,350.41499999999996,2024-06-06,casual,2024-05-01
U006042,2,928.8299999999999,2024-06-25,casual,2024-05-01
U006045,1,548.36,2024-06-28,casual,2024-05-01
U006047,2,877.99,2024-06-16,casual,2024-05-01
U006048,1,820.67,2024-05-31,casual,2024-05-01
U006057,1,533.85,2024-06-20,casual,2024-05-01
U006062,1,257.25,2024-06-11,casual,2024-05-01
U006069,1,436.33,2024-06-15,casual,2024-05-01
U006070,1,1076.25,2024-06-11,casual,2024-05-01
U006072,2,1012.25,2024-06-02,casual,2024-05-01
U006073,2,605.15,2024-06-26,casual,2024-05-01
U006075,2,749.95,2024-06-23,casual,2024-05-01
U006076,6,668.8583333333332,2024-06-27,regular,2024-05-01
U006077,3,743.07,2024-06-26,casual,2024-05-01
U006078,1,673.09,2024-05-31,casual,2024-05-01
U006084,2,911.405,2024-06-10,casual,2024-05-01
U006085,2,524.25,2024-06-21,casual,2024-05-01
U006090,3,624.42,2024-06-23,casual,2024-05-01
U006093,4,636.945,2024-06-27,regular,2024-05-01
U006095,1,293.35,2024-05-30,casual,2024-05-01
U006097,8,690.015,2024-06-28,power,2024-05-01
U006099,3,736.5566666666667,2024-06-21,casual,2024-05-01
U006100,1,407.56,2024-06-25,casual,2024-05-01
U006105,3,386.81333333333333,2024-06-21,casual,2024-05-01
U006107,1,233.91,2024-06-11,casual,2024-05-01
U006109,3,702.5666666666666,2024-06-23,casual,2024-05-01
U006115,1,873.93,2024-06-04,casual,2024-05-01
U006119,1,750.67,2024-06-12,casual,2024-05-01
U006121,6,599.8116666666666,2024-06-28,regular,2024-05-01
U006123,1,92.69,2024-06-27,casual,2024-05-01
U006128,1,186.61,2024-06-08,casual,2024-05-01
U006130,2,780.685,2024-06-26,casual,2024-05-01
U006134,11,627.4936363636364,2024-06-25,power,2024-05-01
U006135,8,573.18125,2024-06-28,power,2024-05-01
U006143,4,904.3575000000001,2024-06-28,regular,2024-05-01
U006153,2,732.9549999999999,2024-06-27,casual,2024-05-01
U006154,1,877.6,2024-06-17,casual,2024-05-01
U006156,3,622.57,2024-06-13,casual,2024-05-01
U006159,1,545.64,2024-06-25,casual,2024-05-01
U006161,1,1165.11,2024-06-04,casual,2024-05-01
U006163,1,194.95,2024-06-23,casual,2024-05-01
U006169,1,565.63,2024-06-17,casual,2024-05-01
U006170,2,376.845,2024-06-18,casual,2024-05-01
U006171,10,611.582,2024-06-28,power,2024-05-01
U006172,1,1076.56,2024-06-08,casual,2024-05-01
U006173,6,810.8850000000001,2024-06-23,regular,2024-05-01
U006178,3,701.9233333333333,2024-06-16,casual,2024-05-01
U006179,5,671.858,2024-06-27,regular,2024-05-01
U006182,2,616.62,2024-06-09,casual,2024-05-01
U006185,9,939.7111111111111,2024-06-25,power,2024-05-01
U006189,2,877.53,2024-06-17,casual,2024-05-01
U006196,2,601.02,2024-06-14,casual,2024-05-01
U006197,1,795.17,2024-06-10,casual,2024-05-01
U006199,2,1100.7350000000001,2024-06-11,casual,2024-05-01
U006200,6,682.7433333333333,2024-06-28,regular,2024-05-01
U006202,1,554.0,2024-06-14,casual,2024-05-01
U006205,8,727.46375,2024-06-25,power,2024-05-01
U006207,5,560.688,2024-06-27,regular,2024-05-01
U006208,2,690.585,2024-06-22,casual,2024-05-01
U006210,7,767.7642857142857,2024-06-28,regular,2024-05-01
U006211,1,996.89,2024-06-03,casual,2024-05-01
U006212,2,313.49,2024-06-08,casual,2024-05-01
U006217,1,597.24,2024-06-25,casual,2024-05-01
U006227,1,167.3,2024-06-08,casual,2024-05-01
U006231,1,456.28,2024-06-27,casual,2024-05-01
U006242,5,480.014,2024-06-23,regular,2024-05-01
U006243,1,1120.86,2024-06-14,casual,2024-05-01
U006247,1,679.25,2024-06-05,casual,2024-05-01
U006250,10,563.177,2024-06-27,power,2024-05-01
U006252,3,402.3633333333334,2024-06-22,casual,2024-05-01
U006253,1,641.64,2024-06-06,casual,2024-05-01
U006254,4,650.285,2024-06-26,regular,2024-05-01
U006256,2,208.305,2024-06-24,casual,2024-05-01
U006260,2,585.79,2024-06-19,casual,2024-05-01
U006261,3,450.93333333333334,2024-06-28,casual,2024-05-01
U006263,3,721.9233333333333,2024-06-11,casual,2024-05-01
U006268,7,605.6257142857143,2024-06-24,regular,2024-05-01
U006273,2,592.36,2024-06-24,casual,2024-05-01
U006277,3,581.5933333333334,2024-06-20,casual,2024-05-01
U006280,3,418.00333333333333,2024-06-28,casual,2024-05-01
U006291,1,399.81,2024-06-03,casual,2024-05-01
U006298,2,728.2,2024-06-19,casual,2024-05-01
U006300,2,442.015,2024-06-05,casual,2024-05-01
U006302,1,227.27,2024-06-28,casual,2024-05-01
U006309,1,416.5,2024-06-27,casual,2024-05-01
U006313,1,760.26,2024-06-19,casual,2024-05-01
U006315,1,317.78,2024-06-19,casual,2024-05-01
U006320,4,918.6324999999999,2024-06-28,regular,2024-05-01
U006326,2,777.385,2024-06-27,casual,2024-05-01
U006330,3,524.1933333333333,2024-06-28,casual,2024-05-01
U006331,3,655.9133333333333,2024-06-25,casual,2024-05-01
U006335,3,408.08666666666664,2024-06-23,casual,2024-05-01
U006337,3,841.1700000000001,2024-06-27,casual,2024-05-01
U006341,1,243.24,2024-06-19,casual,2024-05-01
U006346,4,743.7,2024-06-13,regular,2024-05-01
U006351,6,546.5883333333333,2024-06-24,regular,2024-05-01
U006353,3,553.6133333333333,2024-06-27,casual,2024-05-01
U006361,7,455.06714285714287,2024-06-22,regular,2024-05-01
U006368,1,809.75,2024-05-30,casual,2024-05-01
U006372,1,436.72,2024-06-25,casual,2024-05-01
U006375,3,475.6366666666667,2024-06-26,casual,2024-05-01
U006376,3,738.71,2024-06-24,casual,2024-05-01
U006383,11,650.1418181818182,2024-06-28,power,2024-05-01
U006384,4,488.67999999999995,2024-06-28,regular,2024-05-01
U006391,4,803.1875,2024-06-26,regular,2024-05-01
U006396,2,428.56500000000005,2024-06-10,casual,2024-05-01
U006398,1,403.02,2024-06-07,casual,2024-05-01
U006399,2,688.01,2024-06-16,casual,2024-05-01
U006405,7,588.79,2024-06-28,regular,2024-05-01
U006407,3,443.2366666666667,2024-06-24,casual,2024-05-01
U006411,10,509.46099999999996,2024-06-28,power,2024-05-01
U006422,1,582.0,2024-06-08,casual,2024-05-01
U006423,4,648.1875,2024-06-27,regular,2024-05-01
U006429,2,580.095,2024-06-16,casual,2024-05-01
U006431,1,623.4,2024-06-16,casual,2024-05-01
U006438,3,836.9333333333334,2024-06-19,casual,2024-05-01
U006439,1,545.2,2024-06-20,casual,2024-05-01
U006441,1,1186.6,2024-06-11,casual,2024-05-01
U006442,5,736.178,2024-06-27,regular,2024-05-01
U006444,1,1074.94,2024-06-23,casual,2024-05-01
U006449,7,637.34,2024-06-21,regular,2024-05-01
U006456,2,140.175,2024-06-25,casual,2024-05-01
U006459,3,577.43,2024-06-14,casual,2024-05-01
U006464,2,737.625,2024-06-28,casual,2024-05-01
U006466,1,373.74,2024-06-03,casual,2024-05-01
U006468,9,646.4699999999999,2024-06-27,power,2024-05-01
U006484,17,509.2229411764706,2024-06-28,power,2024-05-01
U006485,1,492.64,2024-06-25,casual,2024-05-01
U006492,2,230.485,2024-06-14,casual,2024-05-01
U006494,4,521.255,2024-06-20,regular,2024-05-01
U006498,14,617.2471428571428,2024-06-28,power,2024-05-01
U006499,2,342.265,2024-06-14,casual,2024-05-01
U006502,10,519.639,2024-06-27,power,2024-05-01
U006504,4,523.3275,2024-06-22,regular,2024-05-01
U006505,13,623.3207692307692,2024-06-28,power,2024-05-01
U006511,1,438.84,2024-06-05,casual,2024-05-01
U006515,1,907.87,2024-06-15,casual,2024-05-01
U006520,1,920.46,2024-06-13,casual,2024-05-01
U006521,1,597.34,2024-06-26,casual,2024-05-01
U006524,1,165.67,2024-06-19,casual,2024-05-01
U006525,2,461.305,2024-06-26,casual,2024-05-01
U006527,11,639.2227272727273,2024-06-27,power,2024-05-01
U006529,1,425.87,2024-06-16,casual,2024-05-01
U006534,5,585.852,2024-06-26,regular,2024-05-01
U006535,3,615.2633333333333,2024-06-20,casual,2024-05-01
U006536,6,879.7416666666667,2024-06-27,regular,2024-05-01
U006537,1,207.76,2024-06-20,casual,2024-05-01
U006539,1,528.19,2024-06-26,casual,2024-05-01
U006541,1,418.84,2024-06-28,casual,2024-05-01
U006546,6,850.6116666666667,2024-06-24,regular,2024-05-01
U006549,1,510.82,2024-06-25,casual,2024-05-01
U006550,1,1249.22,2024-06-08,casual,2024-05-01
U006551,3,393.79333333333335,2024-06-25,casual,2024-05-01
U006554,10,750.857,2024-06-27,power,2024-05-01
U006558,13,589.4992307692307,2024-06-25,power,2024-05-01
U006561,2,925.075,2024-06-13,casual,2024-05-01
U006562,1,449.16,2024-06-21,casual,2024-05-01
U006563,2,919.38,2024-06-08,casual,2024-05-01
U006565,4,493.4975,2024-06-23,regular,2024-05-01
U006572,3,665.67,2024-06-17,casual,2024-05-01
U006573,7,499.3414285714286,2024-06-21,regular,2024-05-01
U006575,4,655.26,2024-06-11,regular,2024-05-01
U006579,1,189.7,2024-06-20,casual,2024-05-01
U006580,1,627.59,2024-06-28,casual,2024-05-01
U006584,1,980.62,2024-06-19,casual,2024-05-01
U006588,2,866.4200000000001,2024-06-25,casual,2024-05-01
U006589,2,497.51,2024-06-27,casual,2024-05-01
U006593,1,1131.02,2024-05-30,casual,2024-05-01
U006595,2,343.09000000000003,2024-06-28,casual,2024-05-01
U006596,1,679.92,2024-06-27,casual,2024-05-01
U006597,2,513.75,2024-06-21,casual,2024-05-01
U006598,1,1193.9,2024-06-04,casual,2024-05-01
U006603,1,200.38,2024-06-22,casual,2024-05-01
U006606,1,201.92,2024-06-24,casual,2024-05-01
U006607,4,920.605,2024-06-19,regular,2024-05-01
U006613,3,876.7733333333334,2024-06-24,casual,2024-05-01
U006614,2,348.95500000000004,2024-06-21,casual,2024-05-01
U006615,1,202.92,2024-06-10,casual,2024-05-01
U006624,1,1186.47,2024-06-25,casual,2024-05-01
U006626,3,817.6533333333333,2024-06-21,casual,2024-05-01
U006632,1,591.89,2024-06-12,casual,2024-05-01
U006636,2,280.09000000000003,2024-06-27,casual,2024-05-01
U006638,1,530.62,2024-06-09,casual,2024-05-01
U006639,3,508.04,2024-06-24,casual,2024-05-01
U006643,2,255.10500000000002,2024-06-12,casual,2024-05-01
U006651,11,621.9072727272728,2024-06-24,power,2024-05-01
U006653,1,717.24,2024-06-22,casual,2024-05-01
U006655,5,834.6939999999998,2024-06-28,regular,2024-05-01
U006657,1,1146.68,2024-06-18,casual,2024-05-01
U006660,5,646.52,2024-06-28,regular,2024-05-01
U006663,4,885.73,2024-06-27,regular,2024-05-01
U006669,1,1129.33,2024-06-23,casual,2024-05-01
