user_id,signup_date,city,device_type,channel,age_bucket
U035912,2024-02-14,Mumbai,ios,referral,35-44
U035913,2024-03-20,Bangalore,android,email,18-24
U035914,2024-02-10,Mumbai,android,referral,35-44
U035915,2024-01-27,Mumbai,web,paid_google,18-24
U035916,2024-06-25,Chennai,ios,paid_google,18-24
U035917,2024-06-04,Chennai,android,referral,18-24
U035918,2024-04-04,Pune,android,email,18-24
U035919,2024-05-27,Pune,android,paid_google,25-34
U035920,2024-04-28,Mumbai,android,organic,25-34
U035921,2024-03-02,Chennai,android,organic,18-24
U035922,2024-01-14,Mumbai,android,organic,35-44
U035923,2024-05-30,Delhi,ios,social,18-24
U035924,2024-01-27,Hyderabad,web,referral,25-34
U035925,2024-02-14,Delhi,web,social,25-34
U035926,2024-01-17,Bangalore,ios,paid_google,25-34
U035927,2024-05-11,Delhi,ios,organic,25-34
U035928,2024-03-21,Mumbai,android,social,25-34
U035929,2024-02-09,Pune,android,paid_google,18-24
U035930,2024-04-30,Hyderabad,android,organic,25-34
U035931,2024-02-19,Delhi,android,social,25-34
U035932,2024-03-16,Chennai,android,email,18-24
U035933,2024-01-24,Pune,android,email,35-44
U035934,2024-01-23,Delhi,android,referral,35-44
U035935,2024-03-16,Chennai,web,social,35-44
U035936,2024-04-12,Bangalore,ios,referral,25-34
U035937,2024-01-23,Hyderabad,ios,paid_google,45+
U035938,2024-02-20,Kolkata,android,email,35-44
U035939,2024-03-04,Delhi,web,referral,25-34
U035940,2024-01-22,Hyderabad,android,paid_google,25-34
U035941,2024-03-26,Delhi,web,paid_google,25-34
U035942,2024-06-13,Chennai,android,social,25-34
U035943,2024-04-01,Pune,web,paid_google,35-44
U035944,2024-04-02,Delhi,ios,social,25-34
U035945,2024-02-20,Delhi,android,referral,25-34
U035946,2024-01-14,Kolkata,ios,organic,35-44
U035947,2024-01-17,Kolkata,android,referral,25-34
U035948,2024-03-23,Kolkata,ios,paid_google,35-44
U035949,2024-02-27,Kolkata,android,organic,25-34
U035950,2024-01-10,Bangalore,android,organic,45+
U035951,2024-02-18,Jaipur,android,referral,35-44
U035952,2024-01-16,Pune,android,email,25-34
U035953,2024-03-19,Delhi,ios,organic,35-44
U035954,2024-03-16,Chennai,android,paid_google,18-24
U035955,2024-01-03,Hyderabad,ios,organic,18-24
U035956,2024-04-25,Delhi,android,paid_google,18-24
U035957,2024-04-22,Chennai,android,email,18-24
U035958,2024-05-16,Bangalore,web,social,25-34
U035959,2024-01-23,Pune,android,email,25-34
U035960,2024-06-20,Chennai,ios,social,25-34
U035961,2024-01-26,Kolkata,ios,paid_google,25-34
U035962,2024-01-13,Delhi,ios,referral,25-34
U035963,2024-06-06,Hyderabad,ios,referral,25-34
U035964,2024-04-14,Mumbai,android,organic,25-34
U035965,2024-04-02,Chennai,android,referral,25-34
U035966,2024-06-06,Hyderabad,android,referral,45+
U035967,2024-05-20,Bangalore,android,social,18-24
U035968,2024-03-18,Delhi,ios,organic,35-44
U035969,2024-06-18,Hyderabad,android,paid_google,18-24
U035970,2024-03-21,Bangalore,android,email,25-34
U035971,2024-03-22,Mumbai,ios,paid_google,18-24
U035972,2024-04-26,Jaipur,ios,paid_google,25-34
U035973,2024-04-14,Hyderabad,android,paid_google,45+
U035974,2024-06-30,Bangalore,ios,referral,35-44
U035975,2024-04-20,Pune,ios,paid_google,25-34
U035976,2024-03-01,Mumbai,android,referral,25-34
U035977,2024-03-19,Hyderabad,android,social,18-24
U035978,2024-03-24,Pune,android,referral,18-24
U035979,2024-03-18,Delhi,android,paid_google,25-34
U035980,2024-01-31,Mumbai,ios,paid_google,18-24
U035981,2024-05-22,Delhi,ios,organic,35-44
U035982,2024-02-17,Jaipur,web,social,35-44
U035983,2024-06-01,Bangalore,ios,referral,25-34
U035984,2024-05-31,Bangalore,android,paid_google,25-34
U035985,2024-01-26,Mumbai,web,referral,18-24
U035986,2024-02-06,Bangalore,web,referral,35-44
U035987,2024-04-14,Chennai,ios,organic,25-34
U035988,2024-06-06,Kolkata,ios,email,25-34
U035989,2024-06-02,Delhi,android,organic,18-24
U035990,2024-03-09,Mumbai,android,email,45+
U035991,2024-03-28,Delhi,android,organic,25-34
U035992,2024-02-09,Bangalore,ios,referral,25-34
U035993,2024-01-15,Bangalore,ios,referral,25-34
U035994,2024-04-16,Chennai,android,organic,18-24
U035995,2024-03-19,Pune,android,organic,25-34
U035996,2024-06-24,Bangalore,android,organic,25-34
U035997,2024-01-22,Bangalore,ios,organic,18-24
U035998,2024-06-07,Bangalore,android,social,25-34
U035999,2024-01-27,Pune,web,organic,18-24
U036000,2024-01-06,Hyderabad,ios,organic,35-44
U036001,2024-04-17,Chennai,android,paid_google,18-24
U036002,2024-01-27,Hyderabad,android,social,18-24
U036003,2024-06-26,Kolkata,android,referral,18-24
U036004,2024-04-07,Chennai,ios,organic,35-44
U036005,2024-06-13,Mumbai,ios,organic,25-34
U036006,2024-04-07,Pune,ios,organic,18-24
U036007,2024-06-25,Bangalore,android,organic,18-24
U036008,2024-06-06,Pune,ios,social,18-24
U036009,2024-01-24,Kolkata,ios,organic,25-34
U036010,2024-01-05,Hyderabad,ios,organic,35-44
U036011,2024-01-16,Hyderabad,ios,social,25-34
U036012,2024-06-28,Delhi,android,email,25-34
U036013,2024-05-14,Mumbai,web,social,35-44
U036014,2024-06-11,Bangalore,ios,organic,18-24
U036015,2024-02-03,Delhi,ios,organic,35-44
U036016,2024-02-10,Pune,ios,referral,18-24
U036017,2024-06-19,Mumbai,ios,social,18-24
U036018,2024-03-05,Chennai,android,referral,25-34
U036019,2024-02-04,Chennai,android,organic,25-34
U036020,2024-02-01,Bangalore,ios,social,25-34
U036021,2024-04-13,Chennai,android,paid_google,18-24
U036022,2024-05-17,Hyderabad,web,paid_google,25-34
U036023,2024-02-06,Mumbai,android,organic,18-24
U036024,2024-04-16,Chennai,ios,email,18-24
U036025,2024-05-08,Hyderabad,android,paid_google,35-44
U036026,2024-02-02,Delhi,android,referral,45+
U036027,2024-02-08,Chennai,android,organic,35-44
U036028,2024-06-24,Hyderabad,android,organic,25-34
U036029,2024-01-22,Mumbai,android,organic,35-44
U036030,2024-06-11,Pune,android,organic,25-34
U036031,2024-05-07,Mumbai,android,referral,18-24
U036032,2024-04-01,Bangalore,android,organic,25-34
U036033,2024-06-12,Mumbai,android,email,18-24
U036034,2024-04-12,Chennai,ios,email,25-34
U036035,2024-02-13,Bangalore,android,organic,35-44
U036036,2024-06-15,Bangalore,android,paid_google,18-24
U036037,2024-04-07,Delhi,android,paid_google,35-44
U036038,2024-06-07,Hyderabad,ios,paid_google,25-34
U036039,2024-05-25,Hyderabad,ios,paid_google,25-34
U036040,2024-04-07,Delhi,ios,paid_google,25-34
U036041,2024-02-07,Mumbai,android,organic,35-44
U036042,2024-01-08,Pune,android,organic,18-24
U036043,2024-05-15,Bangalore,web,social,25-34
U036044,2024-02-19,Bangalore,ios,organic,25-34
U036045,2024-06-10,Kolkata,android,organic,18-24
U036046,2024-03-10,Chennai,android,organic,25-34
U036047,2024-05-07,Delhi,ios,organic,25-34
U036048,2024-05-26,Pune,ios,organic,25-34
U036049,2024-06-30,Delhi,android,organic,25-34
U036050,2024-01-23,Delhi,android,paid_google,25-34
U036051,2024-01-01,Delhi,ios,social,25-34
U036052,2024-01-03,Bangalore,android,paid_google,25-34
U036053,2024-03-29,Hyderabad,ios,paid_google,35-44
U036054,2024-05-25,Chennai,ios,social,18-24
U036055,2024-02-28,Delhi,android,referral,18-24
U036056,2024-02-05,Delhi,android,paid_google,35-44
U036057,2024-06-18,Hyderabad,android,email,25-34
U036058,2024-06-11,Bangalore,android,email,18-24
U036059,2024-06-11,Delhi,ios,social,35-44
U036060,2024-06-11,Kolkata,android,organic,25-34
U036061,2024-03-31,Chennai,web,email,18-24
U036062,2024-05-06,Mumbai,android,organic,25-34
U036063,2024-02-03,Bangalore,android,organic,25-34
U036064,2024-02-03,Mumbai,ios,referral,25-34
U036065,2024-05-21,Bangalore,android,organic,25-34
U036066,2024-06-09,Bangalore,android,referral,18-24
U036067,2024-04-26,Mumbai,android,social,25-34
U036068,2024-01-13,Hyderabad,ios,organic,25-34
U036069,2024-06-29,Bangalore,android,paid_google,25-34
U036070,2024-02-21,Hyderabad,android,organic,25-34
U036071,2024-02-10,Mumbai,android,paid_google,25-34
U036072,2024-02-07,Delhi,android,organic,25-34
U036073,2024-01-08,Delhi,android,email,18-24
U036074,2024-01-12,Hyderabad,ios,organic,25-34
U036075,2024-06-14,Jaipur,ios,referral,25-34
U036076,2024-06-18,Bangalore,android,organic,25-34
U036077,2024-04-28,Delhi,android,email,18-24
U036078,2024-03-09,Delhi,android,paid_google,18-24
U036079,2024-05-23,Bangalore,android,social,35-44
U036080,2024-03-27,Jaipur,android,paid_google,25-34
U036081,2024-06-06,Jaipur,android,paid_google,25-34
U036082,2024-05-06,Delhi,web,paid_google,18-24
U036083,2024-02-02,Chennai,ios,organic,25-34
U036084,2024-03-06,Delhi,web,organic,25-34
U036085,2024-02-18,Chennai,android,organic,25-34
U036086,2024-05-22,Pune,android,organic,35-44
U036087,2024-04-28,Delhi,ios,organic,18-24
U036088,2024-02-01,Mumbai,ios,referral,25-34
U036089,2024-02-07,Delhi,ios,organic,25-34
U036090,2024-06-05,Bangalore,ios,social,25-34
U036091,2024-03-30,Delhi,android,social,25-34
U036092,2024-01-23,Hyderabad,android,organic,35-44
U036093,2024-03-16,Bangalore,android,paid_google,25-34
U036094,2024-03-26,Mumbai,android,social,25-34
U036095,2024-02-17,Bangalore,android,referral,35-44
U036096,2024-01-12,Jaipur,android,social,25-34
U036097,2024-03-25,Delhi,ios,referral,18-24
U036098,2024-06-22,Chennai,ios,organic,25-34
U036099,2024-05-11,Hyderabad,ios,email,25-34
U036100,2024-06-13,Hyderabad,ios,referral,18-24
U036101,2024-01-06,Mumbai,ios,organic,25-34
U036102,2024-06-29,Delhi,android,paid_google,25-34
U036103,2024-02-07,Hyderabad,android,referral,25-34
U036104,2024-06-10,Kolkata,android,referral,25-34
U036105,2024-05-12,Jaipur,ios,social,18-24
U036106,2024-04-12,Bangalore,ios,paid_google,25-34
U036107,2024-01-05,Bangalore,android,paid_google,25-34
U036108,2024-04-07,Mumbai,ios,referral,18-24
U036109,2024-01-12,Chennai,android,organic,18-24
U036110,2024-03-14,Mumbai,android,paid_google,18-24
U036111,2024-05-21,Bangalore,android,organic,35-44
U036112,2024-01-08,Mumbai,android,paid_google,18-24
U036113,2024-02-14,Pune,web,social,18-24
U036114,2024-02-16,Mumbai,android,organic,25-34
U036115,2024-03-08,Hyderabad,web,organic,25-34
U036116,2024-01-04,Bangalore,ios,organic,35-44
U036117,2024-04-17,Mumbai,ios,social,35-44
U036118,2024-04-01,Mumbai,ios,social,25-34
U036119,2024-03-17,Chennai,ios,email,25-34
U036120,2024-05-02,Bangalore,web,organic,25-34
U036121,2024-03-08,Hyderabad,ios,paid_google,35-44
U036122,2024-04-25,Jaipur,android,paid_google,18-24
U036123,2024-04-12,Mumbai,ios,social,18-24
U036124,2024-06-26,Chennai,android,referral,25-34
U036125,2024-06-04,Hyderabad,android,social,25-34
U036126,2024-03-28,Bangalore,ios,referral,18-24
U036127,2024-01-11,Delhi,ios,paid_google,18-24
U036128,2024-05-28,Kolkata,android,paid_google,25-34
U036129,2024-01-06,Mumbai,web,social,18-24
U036130,2024-03-06,Bangalore,android,social,45+
U036131,2024-01-22,Chennai,android,organic,18-24
U036132,2024-06-11,Bangalore,android,organic,35-44
U036133,2024-05-08,Delhi,android,organic,35-44
U036134,2024-05-29,Kolkata,ios,paid_google,25-34
U036135,2024-05-09,Delhi,android,organic,25-34
U036136,2024-03-25,Delhi,android,paid_google,45+
U036137,2024-04-21,Mumbai,android,referral,18-24
U036138,2024-04-10,Bangalore,web,organic,18-24
U036139,2024-06-25,Jaipur,android,organic,35-44
U036140,2024-03-07,Kolkata,ios,email,45+
U036141,2024-02-22,Hyderabad,android,referral,18-24
U036142,2024-01-10,Chennai,ios,paid_google,18-24
U036143,2024-01-25,Hyderabad,android,organic,18-24
U036144,2024-04-09,Hyderabad,android,email,18-24
U036145,2024-03-25,Chennai,ios,email,18-24
U036146,2024-06-09,Mumbai,android,paid_google,18-24
U036147,2024-03-31,Mumbai,android,paid_google,25-34
U036148,2024-04-20,Mumbai,android,organic,18-24
U036149,2024-02-04,Delhi,ios,email,18-24
U036150,2024-02-26,Jaipur,android,email,45+
U036151,2024-05-11,Chennai,android,referral,35-44
U036152,2024-05-23,Delhi,ios,paid_google,18-24
U036153,2024-05-05,Mumbai,web,referral,25-34
U036154,2024-05-15,Jaipur,android,paid_google,25-34
U036155,2024-05-10,Chennai,ios,paid_google,25-34
U036156,2024-05-10,Bangalore,ios,social,25-34
U036157,2024-04-23,Delhi,ios,referral,18-24
U036158,2024-04-07,Delhi,android,email,35-44
U036159,2024-03-29,Hyderabad,android,referral,18-24
U036160,2024-04-18,Chennai,web,organic,25-34
U036161,2024-06-27,Delhi,android,organic,25-34
U036162,2024-06-06,Delhi,ios,referral,25-34
U036163,2024-06-08,Mumbai,android,organic,25-34
U036164,2024-03-01,Hyderabad,ios,paid_google,35-44
U036165,2024-01-19,Kolkata,web,social,25-34
U036166,2024-02-22,Pune,android,email,35-44
U036167,2024-04-09,Hyderabad,android,paid_google,25-34
U036168,2024-06-17,Chennai,android,organic,18-24
U036169,2024-01-14,Mumbai,android,social,25-34
U036170,2024-04-16,Mumbai,android,paid_google,35-44
U036171,2024-06-14,Delhi,android,organic,45+
U036172,2024-02-02,Delhi,ios,organic,18-24
U036173,2024-02-05,Jaipur,android,organic,18-24
U036174,2024-05-31,Kolkata,ios,organic,18-24
U036175,2024-01-06,Delhi,ios,email,18-24
U036176,2024-01-23,Bangalore,android,referral,18-24
U036177,2024-01-26,Mumbai,ios,social,18-24
U036178,2024-02-19,Hyderabad,ios,paid_google,35-44
U036179,2024-05-22,Mumbai,ios,referral,18-24
U036180,2024-04-07,Mumbai,web,social,18-24
U036181,2024-01-03,Chennai,web,organic,25-34
U036182,2024-03-12,Kolkata,android,organic,18-24
U036183,2024-05-03,Delhi,android,organic,25-34
U036184,2024-05-30,Mumbai,ios,organic,25-34
U036185,2024-03-11,Mumbai,android,email,18-24
U036186,2024-06-19,Hyderabad,ios,organic,18-24
U036187,2024-04-24,Delhi,android,organic,35-44
U036188,2024-01-21,Bangalore,ios,social,18-24
U036189,2024-05-27,Pune,android,social,25-34
U036190,2024-06-06,Mumbai,android,social,45+
U036191,2024-01-04,Delhi,ios,organic,25-34
U036192,2024-02-24,Kolkata,android,social,35-44
U036193,2024-05-10,Chennai,android,paid_google,18-24
U036194,2024-01-05,Hyderabad,ios,paid_google,25-34
U036195,2024-02-23,Delhi,ios,referral,18-24
U036196,2024-03-25,Pune,android,paid_google,18-24
U036197,2024-02-01,Mumbai,ios,paid_google,25-34
U036198,2024-03-06,Delhi,android,social,18-24
U036199,2024-05-13,Bangalore,ios,organic,45+
U036200,2024-05-30,Kolkata,ios,paid_google,25-34
U036201,2024-03-23,Jaipur,android,social,25-34
U036202,2024-03-03,Hyderabad,ios,referral,18-24
U036203,2024-05-23,Kolkata,ios,social,25-34
U036204,2024-02-13,Bangalore,android,email,18-24
U036205,2024-05-25,Delhi,android,organic,45+
U036206,2024-03-15,Mumbai,android,organic,18-24
U036207,2024-03-19,Mumbai,android,organic,18-24
U036208,2024-01-19,Chennai,ios,organic,18-24
U036209,2024-05-30,Delhi,android,organic,25-34
U036210,2024-02-01,Delhi,web,organic,25-34
U036211,2024-03-07,Hyderabad,ios,referral,45+
U036212,2024-04-27,Delhi,android,organic,18-24
U036213,2024-05-24,Bangalore,ios,paid_google,25-34
U036214,2024-01-13,Delhi,ios,referral,18-24
U036215,2024-04-02,Hyderabad,android,paid_google,25-34
U036216,2024-02-29,Kolkata,android,organic,18-24
U036217,2024-03-19,Pune,ios,referral,18-24
U036218,2024-04-22,Delhi,android,social,25-34
U036219,2024-02-02,Bangalore,android,email,25-34
U036220,2024-05-23,Delhi,ios,email,18-24
U036221,2024-03-02,Delhi,android,paid_google,35-44
U036222,2024-05-30,Hyderabad,ios,paid_google,18-24
U036223,2024-04-01,Bangalore,web,social,25-34
U036224,2024-01-24,Delhi,android,paid_google,25-34
U036225,2024-04-14,Mumbai,ios,paid_google,25-34
U036226,2024-05-01,Mumbai,android,referral,18-24
U036227,2024-02-25,Mumbai,ios,organic,35-44
U036228,2024-06-12,Mumbai,ios,organic,18-24
U036229,2024-01-15,Pune,ios,email,45+
U036230,2024-05-24,Mumbai,ios,organic,35-44
U036231,2024-03-25,Mumbai,ios,social,18-24
U036232,2024-02-26,Delhi,ios,referral,35-44
U036233,2024-02-02,Chennai,android,paid_google,18-24
U036234,2024-06-17,Hyderabad,android,paid_google,45+
U036235,2024-04-10,Mumbai,android,organic,45+
U036236,2024-05-06,Bangalore,ios,social,18-24
U036237,2024-01-03,Chennai,android,referral,18-24
U036238,2024-05-22,Mumbai,android,email,25-34
U036239,2024-03-06,Bangalore,ios,paid_google,25-34
U036240,2024-05-10,Delhi,web,social,25-34
U036241,2024-05-12,Kolkata,ios,organic,18-24
U036242,2024-04-13,Mumbai,ios,organic,25-34
U036243,2024-06-09,Mumbai,ios,paid_google,25-34
U036244,2024-05-15,Hyderabad,ios,social,18-24
U036245,2024-04-15,Bangalore,android,referral,25-34
U036246,2024-03-25,Mumbai,android,social,35-44
U036247,2024-04-07,Kolkata,ios,organic,35-44
U036248,2024-06-25,Mumbai,android,paid_google,25-34
U036249,2024-06-18,Jaipur,android,social,18-24
U036250,2024-02-08,Chennai,android,social,25-34
U036251,2024-05-31,Kolkata,android,social,18-24
U036252,2024-02-12,Mumbai,android,paid_google,35-44
U036253,2024-04-04,Delhi,android,social,25-34
U036254,2024-06-18,Mumbai,android,referral,35-44
U036255,2024-06-18,Mumbai,android,social,45+
U036256,2024-05-16,Delhi,android,paid_google,25-34
U036257,2024-06-18,Delhi,ios,social,25-34
U036258,2024-02-17,Delhi,ios,organic,18-24
U036259,2024-02-10,Mumbai,ios,organic,18-24
U036260,2024-05-14,Kolkata,android,organic,18-24
U036261,2024-02-12,Hyderabad,ios,paid_google,18-24
U036262,2024-05-17,Mumbai,ios,paid_google,18-24
U036263,2024-01-01,Chennai,android,paid_google,25-34
U036264,2024-01-29,Bangalore,ios,organic,18-24
U036265,2024-05-14,Mumbai,ios,paid_google,18-24
U036266,2024-02-25,Delhi,android,organic,18-24
U036267,2024-02-09,Kolkata,web,social,25-34
U036268,2024-03-03,Hyderabad,android,organic,18-24
U036269,2024-04-05,Bangalore,android,paid_google,25-34
U036270,2024-02-23,Bangalore,android,social,35-44
U036271,2024-01-11,Chennai,ios,referral,25-34
U036272,2024-04-21,Delhi,web,organic,18-24
U036273,2024-05-10,Mumbai,web,paid_google,18-24
U036274,2024-05-11,Delhi,web,email,25-34
U036275,2024-03-28,Delhi,web,paid_google,45+
U036276,2024-04-19,Bangalore,ios,paid_google,35-44
U036277,2024-05-17,Mumbai,android,referral,18-24
U036278,2024-03-17,Hyderabad,ios,organic,25-34
U036279,2024-06-23,Jaipur,android,email,18-24
U036280,2024-04-18,Pune,android,referral,18-24
U036281,2024-05-04,Bangalore,ios,referral,35-44
U036282,2024-04-14,Mumbai,android,organic,35-44
U036283,2024-06-12,Bangalore,android,organic,18-24
U036284,2024-05-06,Delhi,android,organic,25-34
U036285,2024-05-08,Jaipur,android,social,18-24
U036286,2024-01-05,Jaipur,ios,referral,25-34
U036287,2024-06-05,Kolkata,ios,email,25-34
U036288,2024-04-12,Hyderabad,android,email,25-34
U036289,2024-03-12,Bangalore,ios,referral,25-34
U036290,2024-03-23,Hyderabad,ios,social,45+
U036291,2024-05-21,Mumbai,android,social,25-34
U036292,2024-02-26,Pune,android,referral,35-44
U036293,2024-05-02,Delhi,ios,organic,18-24
U036294,2024-03-09,Chennai,ios,organic,18-24
U036295,2024-03-12,Pune,android,organic,35-44
U036296,2024-05-27,Delhi,android,paid_google,18-24
U036297,2024-03-24,Bangalore,android,referral,25-34
U036298,2024-05-27,Pune,ios,organic,18-24
U036299,2024-05-01,Kolkata,web,organic,18-24
U036300,2024-03-26,Chennai,android,organic,18-24
U036301,2024-02-07,Kolkata,ios,organic,18-24
U036302,2024-01-21,Kolkata,ios,paid_google,35-44
U036303,2024-02-29,Jaipur,web,organic,25-34
U036304,2024-04-01,Mumbai,ios,organic,18-24
U036305,2024-06-11,Mumbai,android,social,35-44
U036306,2024-02-21,Hyderabad,android,referral,35-44
U036307,2024-01-21,Delhi,ios,paid_google,18-24
U036308,2024-05-02,Bangalore,ios,paid_google,25-34
U036309,2024-03-23,Bangalore,ios,organic,25-34
U036310,2024-03-29,Chennai,ios,email,18-24
U036311,2024-06-24,Mumbai,ios,organic,18-24
U036312,2024-06-30,Hyderabad,ios,referral,35-44
U036313,2024-03-25,Kolkata,ios,email,18-24
U036314,2024-06-02,Bangalore,web,referral,25-34
U036315,2024-06-09,Bangalore,android,email,25-34
U036316,2024-02-10,Chennai,android,paid_google,25-34
U036317,2024-05-08,Mumbai,android,paid_google,25-34
U036318,2024-06-28,Delhi,android,referral,25-34
U036319,2024-06-08,Hyderabad,ios,paid_google,18-24
U036320,2024-05-05,Mumbai,ios,referral,25-34
U036321,2024-03-11,Mumbai,android,email,18-24
U036322,2024-05-17,Kolkata,ios,social,35-44
U036323,2024-06-30,Mumbai,android,referral,18-24
U036324,2024-04-27,Kolkata,ios,organic,35-44
U036325,2024-03-11,Delhi,ios,referral,35-44
U036326,2024-01-23,Mumbai,ios,organic,25-34
U036327,2024-06-24,Hyderabad,web,paid_google,25-34
U036328,2024-01-17,Delhi,ios,organic,18-24
U036329,2024-06-29,Mumbai,android,paid_google,25-34
U036330,2024-06-11,Pune,ios,email,18-24
U036331,2024-03-15,Chennai,android,paid_google,18-24
U036332,2024-05-14,Mumbai,web,social,18-24
U036333,2024-04-08,Mumbai,ios,referral,25-34
U036334,2024-06-24,Bangalore,android,paid_google,18-24
U036335,2024-02-10,Chennai,ios,referral,18-24
U036336,2024-04-19,Delhi,android,organic,35-44
U036337,2024-04-23,Bangalore,android,referral,35-44
U036338,2024-03-23,Delhi,ios,social,25-34
U036339,2024-01-31,Mumbai,ios,organic,25-34
U036340,2024-06-15,Delhi,android,paid_google,25-34
U036341,2024-01-31,Mumbai,android,organic,25-34
U036342,2024-06-06,Mumbai,ios,social,18-24
U036343,2024-06-07,Chennai,android,paid_google,18-24
U036344,2024-05-06,Mumbai,android,paid_google,25-34
U036345,2024-04-18,Hyderabad,web,referral,25-34
U036346,2024-03-06,Bangalore,ios,email,25-34
U036347,2024-03-26,Chennai,ios,organic,18-24
U036348,2024-02-27,Mumbai,ios,social,25-34
U036349,2024-03-09,Jaipur,android,organic,25-34
U036350,2024-06-05,Mumbai,ios,social,35-44
U036351,2024-04-14,Bangalore,android,social,25-34
U036352,2024-04-01,Hyderabad,android,social,25-34
U036353,2024-03-22,Bangalore,android,organic,35-44
U036354,2024-01-19,Pune,android,organic,25-34
U036355,2024-04-01,Delhi,android,referral,18-24
U036356,2024-06-13,Bangalore,ios,paid_google,25-34
U036357,2024-04-21,Bangalore,android,organic,25-34
U036358,2024-03-20,Mumbai,android,paid_google,18-24
U036359,2024-01-29,Mumbai,ios,organic,25-34
U036360,2024-06-05,Delhi,android,social,18-24
U036361,2024-04-13,Hyderabad,web,referral,25-34
U036362,2024-04-22,Delhi,ios,organic,25-34
U036363,2024-05-15,Pune,android,email,18-24
U036364,2024-06-02,Bangalore,android,social,18-24
U036365,2024-04-19,Hyderabad,android,paid_google,18-24
U036366,2024-03-01,Delhi,android,email,18-24
U036367,2024-01-03,Delhi,ios,referral,18-24
U036368,2024-01-13,Mumbai,android,organic,18-24
U036369,2024-05-24,Chennai,android,email,25-34
U036370,2024-02-22,Bangalore,ios,referral,45+
U036371,2024-03-30,Mumbai,android,organic,25-34
U036372,2024-05-09,Pune,android,organic,25-34
U036373,2024-02-17,Delhi,android,paid_google,45+
U036374,2024-01-16,Mumbai,android,organic,25-34
U036375,2024-01-29,Chennai,android,email,25-34
U036376,2024-04-11,Delhi,android,social,18-24
U036377,2024-02-19,Mumbai,ios,organic,25-34
U036378,2024-01-10,Bangalore,android,social,25-34
U036379,2024-01-22,Kolkata,android,referral,45+
U036380,2024-03-24,Mumbai,ios,social,18-24
U036381,2024-05-27,Delhi,android,referral,18-24
U036382,2024-05-01,Jaipur,android,paid_google,35-44
U036383,2024-06-15,Bangalore,android,organic,25-34
U036384,2024-06-12,Delhi,android,organic,35-44
U036385,2024-02-09,Mumbai,android,social,18-24
U036386,2024-02-14,Bangalore,android,organic,18-24
U036387,2024-03-12,Delhi,web,organic,25-34
U036388,2024-02-07,Hyderabad,android,referral,25-34
U036389,2024-02-02,Bangalore,android,referral,18-24
U036390,2024-05-14,Hyderabad,web,referral,35-44
U036391,2024-03-12,Mumbai,android,social,35-44
U036392,2024-05-18,Mumbai,ios,referral,18-24
U036393,2024-02-25,Kolkata,android,referral,45+
U036394,2024-03-19,Delhi,ios,paid_google,25-34
U036395,2024-06-18,Delhi,android,social,25-34
U036396,2024-06-02,Jaipur,android,social,35-44
U036397,2024-02-12,Delhi,android,email,35-44
U036398,2024-05-02,Pune,android,paid_google,18-24
U036399,2024-04-07,Pune,ios,paid_google,25-34
U036400,2024-04-15,Bangalore,ios,social,25-34
U036401,2024-05-21,Hyderabad,android,paid_google,25-34
U036402,2024-01-13,Delhi,ios,paid_google,25-34
U036403,2024-05-25,Chennai,android,referral,25-34
U036404,2024-06-09,Chennai,android,paid_google,25-34
U036405,2024-05-13,Delhi,android,social,25-34
U036406,2024-03-06,Bangalore,android,organic,18-24
U036407,2024-04-21,Kolkata,android,referral,35-44
U036408,2024-06-16,Kolkata,android,referral,35-44
U036409,2024-06-26,Jaipur,android,referral,25-34
U036410,2024-01-13,Hyderabad,ios,organic,18-24
U036411,2024-01-22,Delhi,ios,organic,25-34
U036412,2024-06-11,Mumbai,android,paid_google,25-34
U036413,2024-05-09,Chennai,ios,organic,18-24
U036414,2024-01-09,Mumbai,ios,organic,25-34
U036415,2024-03-11,Chennai,ios,social,18-24
U036416,2024-01-03,Pune,android,email,25-34
U036417,2024-02-22,Chennai,android,email,35-44
U036418,2024-02-20,Mumbai,android,organic,25-34
U036419,2024-03-17,Chennai,android,paid_google,25-34
U036420,2024-05-21,Delhi,android,organic,25-34
U036421,2024-01-02,Mumbai,android,organic,45+
U036422,2024-01-19,Chennai,android,social,18-24
U036423,2024-03-26,Chennai,ios,organic,18-24
U036424,2024-02-26,Mumbai,ios,organic,18-24
U036425,2024-04-22,Jaipur,ios,referral,25-34
U036426,2024-03-02,Mumbai,android,organic,18-24
U036427,2024-04-05,Hyderabad,android,paid_google,45+
U036428,2024-05-14,Pune,ios,paid_google,18-24
U036429,2024-04-12,Bangalore,ios,paid_google,18-24
U036430,2024-04-12,Mumbai,ios,referral,25-34
U036431,2024-05-04,Delhi,android,paid_google,25-34
U036432,2024-01-27,Delhi,android,paid_google,25-34
U036433,2024-03-29,Delhi,android,paid_google,25-34
U036434,2024-03-24,Bangalore,web,social,18-24
U036435,2024-03-07,Bangalore,android,organic,25-34
U036436,2024-03-10,Pune,ios,referral,45+
U036437,2024-04-16,Delhi,android,organic,18-24
U036438,2024-01-05,Chennai,android,organic,35-44
U036439,2024-03-29,Hyderabad,android,social,35-44
U036440,2024-03-03,Hyderabad,ios,referral,35-44
U036441,2024-05-29,Mumbai,android,email,45+
U036442,2024-02-09,Mumbai,web,paid_google,25-34
U036443,2024-04-10,Chennai,android,organic,45+
U036444,2024-01-11,Mumbai,web,email,25-34
U036445,2024-06-06,Mumbai,ios,organic,35-44
